algoritmo;antes;configuracion;despues;disc_cont;escalax;escalay;lugar;metodoescalar;num_train;patron;r2;rmse;tipo;variables
Ridge;2;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -1.92937644e-01  -4.33704731e+01   8.77099414e+01  -1.56950933e+00
   6.40523450e+00   3.15398579e+01  -6.90875846e-01   6.68048588e-01
   1.02905630e+00   9.31397101e+01  -7.11367920e-02  -1.41143502e-01
   2.94177621e-01   2.10397271e-01  -1.42230207e+01   2.41517124e+01
   5.03719281e+01  -1.38889594e+01   6.14528268e+00  -2.36679529e+01
   3.48141547e-01   4.67256114e-01  -2.52435593e+01   3.91953250e+01
   1.53721533e-01  -6.59020996e-02  -9.66403742e-01   6.57366492e-01]";1;Segun-Config;0;0;La Rita;5;570; 2S-Period-P 1;0.651428428;557.566121;100;Todas
Ridge;2;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -1.29540710e+02   2.18552583e+01   6.55525889e+01   1.22726174e+02
   7.83871070e+01   1.79493199e+01  -1.02620077e+02   7.47676370e-01
  -1.01706999e+01   6.22268993e+01  -8.01207314e+01  -1.36067105e+02
   1.55945775e+02   2.25998091e-01  -1.93724848e+02   7.31927451e+02
   5.03341498e+01  -7.62344338e+01   1.60611269e+02  -6.14369479e+01
   1.35467548e+02  -5.76578201e+01  -2.17528333e+02   7.30792683e+01
   1.42348197e+02  -1.00520255e+02  -3.81222211e+02   6.73313900e-01]";1;Segun-Config;1;0;La Rita;5;570; 2S-Period-P 1;0.655332683;552.7807184;100;Todas
ElasticNet;2;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [  5.90010729e+01   7.81458183e+00   1.07388340e+02  -5.46480327e+00
   7.52370074e+00  -3.85246544e+00  -2.15379200e+00   8.03502329e-01
   1.89251213e+01   2.02087299e+01   1.87561948e-01  -1.39810628e-01
  -1.59092172e-02   1.66528081e-01  -5.59969596e-01  -2.09263958e+01
   3.29976166e+01  -8.70138791e+00   1.00806435e+01  -4.76565697e+00
   9.54676457e-01   6.56926240e-01  -2.28854673e+01   1.12321869e+01
   1.07545039e-02  -4.97499364e-01  -6.09697844e-01   6.33020730e-01]";2;Segun-Config;0;0;La Rita;5;569; 2S-Period-P 2;0.590013383;642.8408531;100;Todas
ElasticNet;2;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [ -31.00995083  100.22254685   39.38793516   80.03387029   76.20910581
   -1.99171923  -50.88048133   -3.07464245  -31.29109503  -26.31133759
  -53.06989446 -105.83585309    4.58722288    0.27917574  -12.99961791
   99.54520781   56.47714563   56.88765427   79.91160686   12.36855558
   36.31293997  -44.85418739  -63.97265275  -32.548528    -81.27757163
 -158.16854593  -66.87137671    0.66542315]";2;Segun-Config;1;0;La Rita;5;569; 2S-Period-P 2;0.593446024;638.2900201;100;Todas
LinearRegression;2;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [ -3.95280791e+01  -4.01344697e+01   2.65161961e+02  -3.33136152e+00
   7.05789699e+00  -6.15679087e+00  -2.24564007e+00   1.27903415e+00
   1.63406858e+01   1.12238097e+02   1.52202215e-01  -1.29887861e-01
   2.48857768e-01   1.72470272e-01  -3.71289627e+00  -2.35356276e+01
   4.42987180e+01  -1.19513962e+01   1.04880426e+01  -1.45171677e+00
   1.11236720e+00   8.90867019e-01  -3.73775138e+01   2.92903872e+00
   3.96008119e-03  -3.78955286e-01  -9.41601688e-01   6.14738582e-01]";2;Segun-Config;0;0;La Rita;5;569; 2S-Period-P 2;0.584284188;650.4827217;100;Todas
LinearRegression;2;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [ -5.13207932e+02   4.09343737e+02   4.78035656e+02   1.81456029e+02
  -6.86702995e+00  -7.77276522e+01  -4.54943757e+02   2.72262794e+01
   1.04686774e+02   5.68622395e+01   1.31156904e+02  -1.50286086e+02
   1.69373756e+02   2.00656696e-01  -1.83201465e+02   5.35716191e+02
  -4.25597493e+01   1.00960322e+02   2.83215246e+02  -1.68139734e+01
   3.58393460e+02  -8.04026232e+01  -3.29836756e+02   5.13456610e+01
  -2.21550719e+01  -3.76366422e+02  -3.51180039e+02   6.43052642e-01]";2;Segun-Config;1;0;La Rita;5;569; 2S-Period-P 2;0.598270086;631.9285871;100;Todas
Ridge;2;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -3.94646811e+01  -4.00763277e+01   2.64855261e+02  -3.34011823e+00
   7.05735640e+00  -6.15425890e+00  -2.24430734e+00   1.27845294e+00
   1.63782488e+01   1.11428166e+02   1.52127089e-01  -1.29854206e-01
   2.48898808e-01   1.72493923e-01  -3.68889935e+00  -2.35228081e+01
   4.43920491e+01  -1.19450393e+01   1.04899131e+01  -1.44107142e+00
   1.11130609e+00   8.90702678e-01  -3.73703293e+01   3.50141647e+00
   4.00750490e-03  -3.79041672e-01  -9.41709642e-01   6.14741196e-01]";2;Segun-Config;0;0;La Rita;5;569; 2S-Period-P 2;0.584271174;650.5001478;100;Todas
Ridge;2;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -5.03794630e+02   4.11940682e+02   4.68491473e+02   1.82499033e+02
  -4.72542911e+00  -7.78758261e+01  -4.50138847e+02   2.62690501e+01
   1.02377434e+02   5.70739684e+01   1.30192110e+02  -1.50279841e+02
   1.68636386e+02   2.01096036e-01  -1.82915010e+02   5.30960665e+02
  -3.74213940e+01   9.92783800e+01   2.82486197e+02  -1.62899369e+01
   3.52710629e+02  -8.00969377e+01  -3.26165383e+02   4.99375551e+01
  -2.25472154e+01  -3.76355450e+02  -3.49963142e+02   6.43111517e-01]";2;Segun-Config;1;0;La Rita;5;569; 2S-Period-P 2;0.598402759;631.754184;100;Todas
ElasticNet;3;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [  5.77849709e+01   1.99232428e+00   7.59711144e+01   3.71143560e+00
   8.28857702e+00  -6.59376660e+00  -1.24470897e+00   1.54444144e-01
   1.46978332e+01   6.73583518e+00  -9.43239903e-02  -1.50010965e-01
   2.17691309e-01   4.13274885e-02  -3.28537054e+00  -9.76458711e+00
   5.77472592e+01  -1.14022100e+01   1.69019066e+00  -2.09590759e+00
  -1.27879676e+00   1.02166178e+00   9.69056622e+00   3.33652295e+00
   2.16051878e-01  -1.08625231e-01  -5.22573201e-02   1.48642312e-01
   2.59690548e+00  -2.39606312e+01   2.80150679e+01  -9.42835529e+00
   1.19666128e+01  -5.73468273e+00   1.12954257e+00   5.82254107e-01
  -2.72539823e+01   1.16735299e+01   3.83594799e-02  -5.16217737e-01
  -4.51692869e-01   6.18264872e-01]";2;Segun-Config;0;0;La Rita;5;568; 3S-Period-P 2;0.594963651;636.2844998;100;Todas
ElasticNet;3;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [ -2.03956982e+01   7.52361665e+01   2.35917498e+01   5.70331588e+01
   5.88506212e+01  -1.05385046e+01  -4.32594752e+01  -1.77249561e+01
  -1.03703179e+01  -1.31384090e+01  -6.63181456e+01  -7.94660382e+01
   3.57676760e+01   9.46414357e-02  -2.39250207e+01   8.05911686e+01
   3.75320953e+01   6.10331374e+01   6.10287658e+01  -5.81104923e-01
  -4.16674384e+01   3.58811405e+00  -2.44044901e+01  -2.06752119e+01
  -3.57876327e+01  -8.34904326e+01   2.99667740e+00   2.04046515e-01
  -6.57563100e+00   7.87067886e+01   5.75953255e+01   4.10612287e+01
   6.98142785e+01   1.06752311e+01   4.20807218e+01  -3.89686693e+01
  -5.34203771e+01  -1.95777440e+01  -6.25135076e+01  -1.39672622e+02
  -5.67401650e+01   6.35045937e-01]";2;Segun-Config;1;0;La Rita;5;568; 3S-Period-P 2;0.600419838;629.1062552;100;Todas
LinearRegression;3;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [ -1.95573892e+00  -1.86182003e+01   9.01985434e+01   4.33541140e+00
   6.29361907e+00  -1.79295117e+01  -8.72563116e-01   2.72480623e-01
   1.53597053e+01  -5.78237351e+01  -1.15433614e-01  -1.70496367e-01
   3.40918745e-01   4.56157405e-02  -4.05001728e+01  -3.11163093e+01
   2.10309373e+02  -8.83637748e+00   2.95532688e+00  -7.61090800e+00
  -1.68584414e+00   1.35609457e+00   1.30592077e+01   2.47413718e+01
   1.78184352e-01  -7.59460404e-02   1.02279086e-01   1.53662698e-01
   1.97274550e+00  -3.00948227e+01   2.98319813e+01  -1.13330554e+01
   1.13161848e+01   8.62513076e+00   1.26496788e+00   8.33641741e-01
  -4.00780203e+01   8.52313805e+01   6.71392904e-02  -4.29356978e-01
  -7.66089759e-01   5.97888929e-01]";2;Segun-Config;0;0;La Rita;5;568; 3S-Period-P 2;0.587209412;646.5735727;100;Todas
LinearRegression;3;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [ -1.28823542e+02   3.84723203e+02  -6.53075970e+00   2.74448952e+02
   4.56124631e+01  -7.15947891e+01  -1.34947686e+02  -1.11053769e+02
   9.42775445e+01  -6.93239414e+01  -1.20105070e+02  -1.67824544e+02
   2.02697098e+02   6.61880676e-02  -4.43625824e+02   2.28077845e+02
   4.93360109e+02  -4.74776027e+01   1.03170315e+01  -2.87061624e+01
  -3.91560557e+02   9.79732813e+01   1.20674473e+02   9.70057571e+00
   1.66162669e+02  -9.03448294e+01   7.03771968e+01   1.58754095e-01
  -9.29291795e+01   1.75164895e+02   1.61006158e+01  -3.01795687e+01
   4.10840530e+02   2.21045362e+01   3.38623861e+02  -2.20095000e+01
  -3.99057098e+02   1.57937925e+02   4.56024926e+01  -3.96668634e+02
  -2.96523722e+02   6.21550262e-01]";2;Segun-Config;1;0;La Rita;5;568; 3S-Period-P 2;0.598862153;631.1505231;100;Todas
Ridge;3;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -1.91831868e+00  -1.86187822e+01   9.01649388e+01   4.34342178e+00
   6.29523876e+00  -1.79223785e+01  -8.72650166e-01   2.72437427e-01
   1.53230978e+01  -5.70704172e+01  -1.15414726e-01  -1.70492973e-01
   3.40912628e-01   4.56054378e-02  -4.04386206e+01  -3.10795310e+01
   2.10100602e+02  -8.83962714e+00   2.95394737e+00  -7.59648480e+00
  -1.68532068e+00   1.35573409e+00   1.30508123e+01   2.45721372e+01
   1.78132502e-01  -7.58923433e-02   1.02219076e-01   1.53680846e-01
   1.96253300e+00  -3.00836039e+01   2.98856842e+01  -1.13355146e+01
   1.13161775e+01   8.61223787e+00   1.26453754e+00   8.33392926e-01
  -4.00173720e+01   8.45825178e+01   6.71174895e-02  -4.29398906e-01
  -7.66131691e-01   5.97905055e-01]";2;Segun-Config;0;0;La Rita;5;568; 3S-Period-P 2;0.587211008;646.5714435;100;Todas
Ridge;3;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -1.28631951e+02   3.77032856e+02  -3.44123417e+00   2.67220633e+02
   4.96137793e+01  -7.07462773e+01  -1.37691042e+02  -1.09222284e+02
   9.37665096e+01  -6.77280272e+01  -1.19358990e+02  -1.67616523e+02
   2.02301486e+02   6.60394506e-02  -4.34522700e+02   2.32500272e+02
   4.82320074e+02  -4.14594731e+01   1.07305431e+01  -2.93807622e+01
  -3.84928425e+02   9.64504609e+01   1.16857525e+02   1.03616315e+01
   1.64647661e+02  -9.03953045e+01   7.03248774e+01   1.59278036e-01
  -9.45208042e+01   1.78416159e+02   1.97758500e+01  -2.89258876e+01
   4.05625717e+02   2.20032575e+01   3.34594013e+02  -2.23868232e+01
  -3.93425903e+02   1.54460676e+02   4.46695903e+01  -3.95898751e+02
  -2.95668428e+02   6.21478455e-01]";2;Segun-Config;1;0;La Rita;5;568; 3S-Period-P 2;0.599149195;630.773515;100;Todas
ElasticNet;8;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [  3.83692484e+01  -6.29209302e+00   7.98602812e+01   7.27492556e+00
   1.56668502e+01  -9.34504571e+00  -6.79483158e-01  -4.08723670e-01
   1.84664135e-01   2.84184524e+01   4.21883124e-01   7.97749865e-02
   9.10735578e-02  -4.64315816e-02  -4.35696378e+01   3.88688955e+01
   1.70112775e+01  -3.78892366e+00   6.24098382e+00  -2.09103889e-01
   3.49999273e-01  -2.83913578e-01   1.42120811e+01   5.65899869e-01
  -3.15251820e-02   3.53711351e-01   5.67639461e-02  -4.73171521e-02
  -4.77663305e+00  -4.39661639e+01   2.71064063e+01  -1.20020154e+01
   7.49180379e+00   4.27079711e+00  -1.74097646e-01   2.52791866e-01
   1.12092850e+01  -4.32210189e+00  -1.00258099e-01   5.26563532e-02
  -1.50188494e-01   9.50924132e-02  -7.69837451e+00  -5.17061567e+00
  -4.70585895e+00  -1.30288676e+01   8.49993890e+00   9.16414416e+00
   1.13594814e-02   7.15831883e-01  -1.07690346e+01  -1.45301701e+01
  -1.75720771e-01   7.94834592e-02  -5.53694691e-01   3.42665837e-02
   1.35707744e+01  -3.97267150e+01   3.14762975e+01  -1.57427499e+01
   6.77926581e+00   1.41086726e+01   6.76351926e-02   3.78826028e-02
  -1.45592120e+01  -6.26746408e+00   2.11250965e-01  -2.42114620e-01
  -5.13510068e-01  -2.96130557e-02   2.10933764e+01   1.09273318e+01
   4.23055390e+01  -1.41468051e+01   1.07962079e+01   4.81465169e+00
  -5.82593969e-01   5.39361238e-02   7.10708180e+00   2.40916307e+01
   1.51521735e-01  -4.06774905e-01  -5.85601932e-02   1.07860000e-02
   2.63740088e+01  -1.84792538e+01   5.93300311e+01  -1.25639125e+01
   4.21921651e+00  -7.23698042e-01  -1.23449413e+00   1.10943021e+00
   7.72809020e+00   2.94917115e+01  -1.07871310e-01  -4.13867352e-01
   2.90012535e-01   1.21693964e-01   1.15849180e+01   5.81091450e+00
   5.44663754e+01  -2.06143956e+01   6.68370293e+00  -4.87031649e+00
  -2.35383911e-01   1.22799425e+00  -2.57956953e+01   2.81692573e+01
   1.31192250e-01  -4.80479182e-01  -1.66717999e-01   5.36575102e-01]";3;Segun-Config;0;0;La Rita;5;562; 8S-Period-P 3;0.512789552;759.1665441;100;Todas
ElasticNet;8;"{'normalize': False, 'warm_start': False, 'fit_intercept': False, 'l1_ratio': 0.5, 'max_iter': 1000, 'precompute': 'auto', 'tol': 0.0001, 'positive': False, 'copy_X': True, 'alpha': 0.5} - [ -2.57442613e+01   5.06442183e+01   6.94137503e+00   6.53710133e+01
   8.61659481e+01  -5.38924753e+01  -2.54384018e+01  -4.14094865e+01
  -1.90885198e+00   3.24065854e+01   5.20021930e+01   5.23125729e+01
   5.43657017e+01   2.73182025e-02  -3.96676774e+01   7.01600866e+01
   2.03601721e+01   3.63303876e+01   6.82788995e+01  -7.40696150e+00
  -1.08900274e+00  -5.93515715e+01   6.59252869e+00   2.04121817e+01
   4.13894910e+00   4.62015172e+01   6.61411843e+01   3.21097243e-02
  -5.49396842e+00   3.37656498e+01   2.96260175e+01   7.00275189e+00
   2.86520751e+01   1.59993646e+01   1.45925135e+01  -6.50817642e+01
   1.07482514e+01   3.00830144e+00  -1.40759780e+01  -3.30055783e+00
   2.90998053e+01   7.30759617e-02  -2.02868662e+01   5.47800568e+01
   1.12913186e+01  -3.74875163e+00   4.25783833e+01   2.01810418e+01
   1.72492277e+01  -5.29687623e+01  -1.73711680e+01  -2.02533957e+01
  -2.95920432e+01  -3.34892125e+01  -1.67060008e+01   2.46602493e-02
  -1.34916554e+01   2.62916600e+01   2.17332670e+01  -1.16089407e+01
   3.07949889e+01  -2.65548414e+01   2.44764296e+01  -7.68994349e+01
  -2.73888763e+01  -1.78548383e+01  -2.68994847e+01  -7.49433326e+01
  -3.41923514e+01  -4.44702298e-02  -2.73365473e+01   6.13406972e+01
   4.17300716e+01   1.70513168e+01   6.55933653e+01  -1.98361834e+01
  -1.44039036e+01  -5.30990018e+01  -1.08846769e+01  -2.14882791e+00
  -3.65783159e+01  -1.00956391e+02  -1.94491083e+01   2.64690323e-02
  -1.22642408e+01   5.60316245e+01   4.83266756e+01   4.59398269e+01
   6.14356999e+01  -1.15624922e+00  -4.28789509e+01  -9.12439749e+00
  -1.82955851e+01  -9.62774172e+00  -7.05709186e+01  -1.29257577e+02
  -1.69802250e+01   1.25853742e-01  -7.73960238e+00   7.59703496e+01
   7.86515528e+01   4.66948836e+01   7.60863706e+01  -1.83874820e+00
  -1.11448608e+01  -1.01330047e+01  -4.36023228e+01  -1.94271428e+01
  -4.34899636e+01  -1.36999955e+02  -5.93377271e+01   5.89306191e-01]";3;Segun-Config;1;0;La Rita;5;562; 8S-Period-P 3;0.574144915;670.7620844;100;Todas
LinearRegression;8;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [ -1.42488079e+01  -4.09099305e+01   1.46584745e+02   2.61172475e+01
   1.46262065e+01  -1.45566705e+02  -5.77624907e-01  -6.14761301e-01
  -1.94684731e+01   4.40227570e+02   4.90442987e-01   8.11927191e-02
  -2.47259045e-02  -7.30011642e-02  -1.13654367e+02   6.67635359e+01
   4.94791264e+00   1.50772174e+00  -2.73419876e+00   2.41451444e+01
   1.02752253e+00  -3.41512519e-01   2.29947857e+01  -2.11516793e+02
  -1.49709877e-01   3.65676091e-01   3.32381613e-01  -4.07630767e-02
   1.39136486e+01  -4.57054824e+01   9.41976598e+01  -1.09458445e+01
   9.57420150e+00   1.03961562e+02  -5.15878678e-01   2.64422698e-01
   3.06065382e+01  -1.04185579e+02  -4.60867652e-02  -6.50963305e-03
  -1.63326733e-01   1.21312557e-01   8.08527832e+00  -5.20886726e+00
  -4.69597071e+01  -2.92097176e+01   1.25056673e+01   1.07881969e+02
   7.84116607e-02   1.03130118e+00   9.84805630e+00  -5.23188626e+02
  -2.13549334e-01   2.85341626e-01  -7.70269118e-01   4.72291842e-02
   1.83098264e+01  -2.95597714e+01  -5.04485130e+01  -4.43859115e+01
   1.18346073e+01  -2.97813892e+01   6.76661960e-02   9.90557081e-02
  -1.04934077e+01  -2.73064955e+02   2.74776108e-01  -8.62624113e-02
  -9.07738290e-01  -4.72344939e-02  -2.15262246e+01   2.41901154e+01
   1.19877468e+01  -1.74440587e+01   9.82600206e+00  -1.62919998e+01
  -4.47028650e-01   2.68281153e-01  -1.65320119e+01   2.55966668e+02
   1.23455163e-01  -4.09000575e-01   6.15022741e-03  -6.73671238e-03
   9.35381112e+00  -2.77564472e+01   1.56967871e+02  -8.19251856e-01
  -1.52603353e-01  -7.73667906e-02  -1.57920192e+00   1.21450434e+00
  -1.19773501e+01   3.56564432e+02  -1.73977253e-01  -4.73581117e-01
   6.05174207e-01   1.12621670e-01  -3.38130756e+01  -2.71779646e+01
   2.28866080e+02  -5.53547545e+00   7.10231207e+00  -2.46178494e+01
  -2.52593220e-01   1.61590193e+00  -3.84873173e+01   2.70964066e+02
   1.08098482e-01  -4.39729990e-01  -2.14024488e-01   5.40832306e-01]";3;Segun-Config;0;0;La Rita;5;562; 8S-Period-P 3;0.48734952;798.8012954;100;Todas
LinearRegression;8;"{'copy_X': True, 'normalize': False, 'fit_intercept': False} - [ -1.03476001e+02  -1.41203930e+02   1.69282662e+02   7.92025229e+02
   4.20413215e+02  -3.16991683e+02  -2.13784155e+01  -2.18946553e+02
  -2.46360798e+02   6.69177281e+02   5.11782452e+02   4.17462737e+01
   4.36172180e+01  -5.45765915e-02  -8.47501899e+02   1.11016013e+03
  -1.65625096e+02   1.50716255e+02  -2.24302074e+02   4.28452011e+01
   2.95518070e+02  -1.36230081e+02   1.80877061e+02  -2.09744431e+02
  -1.52492996e+02   2.64726967e+02   1.67411411e+02  -3.57565199e-02
   7.78599181e+01  -1.60343205e+02   1.60612619e+02  -1.49954050e+02
   3.08310083e+02   2.01397780e+02  -1.14669782e+02  -2.99851552e+01
   2.44096604e+02  -1.28097365e+02  -6.06094824e+01  -3.11302268e+00
  -5.31970680e+01   1.23407462e-01   3.48406694e+00   3.19563686e+02
  -2.80970962e+02  -6.05786998e+02   4.42257381e+02   2.46116810e+02
  -3.11354471e+00   7.33655789e+01   1.13018581e+02  -7.22153657e+02
  -2.20075132e+02   2.11556075e+02  -3.08096966e+02   5.45428958e-02
   9.34101170e+01   5.67605987e+01  -2.68494506e+02  -9.48774231e+02
   4.63225368e+02  -3.07295846e+01   1.12196784e+01  -9.72785401e+01
  -8.20364808e+01  -3.92684257e+02   2.48322396e+02  -8.59659219e+01
  -3.83466319e+02  -3.63248966e-02  -2.02236557e+02   6.03640702e+02
   7.53135902e+00  -3.05312648e+02   3.89019979e+02  -2.30268682e+01
  -1.56165118e+02  -6.41699160e+01  -2.08179168e+02   4.01348959e+02
   1.12096942e+02  -3.21179016e+02  -9.49283168e+00  -3.70402596e-03
   6.12309227e+00  -7.52843943e+00   4.24154735e+02   2.92013995e+01
  -9.55171618e+00   8.88829750e+00  -4.25868612e+02   1.09052714e+02
  -1.59244096e+02   4.63237423e+02  -1.89158296e+02  -3.82328646e+02
   2.39153385e+02   1.15229568e-01  -2.70949899e+02  -9.40050253e+01
   7.01999885e+02   1.29549022e+01   3.98784063e+02  -5.84202655e+01
  -7.82609547e+01   1.73662239e+02  -3.83075631e+02   4.68377766e+02
   1.14282560e+02  -3.71537575e+02  -1.04223636e+02   5.55944791e-01]";3;Segun-Config;1;0;La Rita;5;562; 8S-Period-P 3;0.517154506;752.5619961;100;Todas
Ridge;8;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -1.43485730e+01  -4.07796990e+01   1.46153570e+02   2.60040095e+01
   1.46186080e+01  -1.45287157e+02  -5.73021843e-01  -6.14875546e-01
  -1.91190688e+01   4.32198770e+02   4.89994244e-01   8.13370316e-02
  -2.42332604e-02  -7.28947798e-02  -1.13511983e+02   6.66542532e+01
   5.62647782e+00   1.56112515e+00  -2.69922005e+00   2.41141498e+01
   1.02315609e+00  -3.40150490e-01   2.28715772e+01  -2.07401825e+02
  -1.49005737e-01   3.65262451e-01   3.31831860e-01  -4.06450640e-02
   1.40814290e+01  -4.57138274e+01   9.39704511e+01  -1.10673041e+01
   9.57642575e+00   1.03973911e+02  -5.15904993e-01   2.68142854e-01
   3.04577875e+01  -1.04825149e+02  -4.65177638e-02  -5.67166234e-03
  -1.64786596e-01   1.21290859e-01   8.20679297e+00  -5.26035405e+00
  -4.70773798e+01  -2.90733749e+01   1.25118057e+01   1.07685665e+02
   7.93017409e-02   1.02890536e+00   9.47541836e+00  -5.14083342e+02
  -2.13381625e-01   2.84569725e-01  -7.68409979e-01   4.70740230e-02
   1.82628648e+01  -2.97806654e+01  -5.00002304e+01  -4.43975802e+01
   1.18532566e+01  -2.97910122e+01   6.56480203e-02   1.03911342e-01
  -1.06217005e+01  -2.70424269e+02   2.74175049e-01  -8.52951772e-02
  -9.08878587e-01  -4.73550732e-02  -2.16799248e+01   2.41005848e+01
   1.21369147e+01  -1.74729898e+01   9.81108378e+00  -1.62592267e+01
  -4.47572364e-01   2.68277239e-01  -1.62825111e+01   2.53410912e+02
   1.23743097e-01  -4.09550857e-01   6.96353879e-03  -6.76144486e-03
   9.19745732e+00  -2.77793335e+01   1.56760575e+02  -8.22058014e-01
  -1.44161833e-01  -2.60070862e-01  -1.57637114e+00   1.21482532e+00
  -1.17247090e+01   3.52543442e+02  -1.73839608e-01  -4.73997063e-01
   6.05120441e-01   1.12759565e-01  -3.36116826e+01  -2.69786951e+01
   2.28649029e+02  -5.52009049e+00   7.06387707e+00  -2.45104910e+01
  -2.53667106e-01   1.61539548e+00  -3.84136609e+01   2.69076338e+02
   1.08147220e-01  -4.39847128e-01  -2.13681380e-01   5.40852361e-01]";3;Segun-Config;0;0;La Rita;5;562; 8S-Period-P 3;0.487415166;798.6963599;100;Todas
Ridge;8;"{'normalize': False, 'fit_intercept': False, 'solver': 'auto', 'max_iter': None, 'tol': 0.001, 'copy_X': True, 'alpha': 0.1} - [ -1.06476553e+02  -1.19923496e+02   1.59551945e+02   7.67919684e+02
   4.15158015e+02  -3.13277837e+02  -1.71223142e+01  -2.16133099e+02
  -2.38649471e+02   6.46158854e+02   5.05677613e+02   4.31021881e+01
   4.46011486e+01  -5.41210373e-02  -8.25359744e+02   1.06563311e+03
  -1.51282906e+02   1.46539663e+02  -1.96128011e+02   4.33551757e+01
   2.82920101e+02  -1.35002991e+02   1.75899581e+02  -1.91528247e+02
  -1.45278143e+02   2.62116083e+02   1.66192455e+02  -3.52726634e-02
   7.50660310e+01  -1.48279865e+02   1.53254323e+02  -1.52684966e+02
   2.94649724e+02   2.00332864e+02  -1.10638231e+02  -2.85822899e+01
   2.37923499e+02  -1.30537634e+02  -6.24893542e+01  -3.00724299e+00
  -5.23383175e+01   1.23600894e-01  -1.67165666e+00   3.21425317e+02
  -2.76224075e+02  -5.91019454e+02   4.35576989e+02   2.43405000e+02
  -2.43394479e+00   7.03057452e+01   1.06258949e+02  -6.96492256e+02
  -2.15236078e+02   2.07154016e+02  -3.03747702e+02   5.37639824e-02
   8.58578848e+01   5.26298136e+01  -2.60175123e+02  -9.18887655e+02
   4.50034503e+02  -3.38973999e+01   1.53474226e+01  -9.67390411e+01
  -8.60415704e+01  -3.84008404e+02   2.40920172e+02  -8.38486421e+01
  -3.79744267e+02  -3.66112542e-02  -2.04232449e+02   5.84521960e+02
   1.44113251e+01  -3.07886602e+02   3.90373375e+02  -2.26652441e+01
  -1.58372937e+02  -6.53632144e+01  -2.01680508e+02   3.92451857e+02
   1.14634762e+02  -3.18161779e+02  -1.03634761e+01  -4.39827653e-03
   4.23696368e+00  -1.24145248e+00   4.12752964e+02   2.35129082e+01
  -3.88127108e+00   9.65972898e+00  -4.19180776e+02   1.09050116e+02
  -1.52917901e+02   4.47241809e+02  -1.88995587e+02  -3.83479160e+02
   2.36608010e+02   1.16648179e-01  -2.63242951e+02  -7.03052647e+01
   6.91883505e+02   1.23639244e+01   3.88799735e+02  -5.84337813e+01
  -7.88354324e+01   1.70390648e+02  -3.75493187e+02   4.59073815e+02
   1.12889777e+02  -3.70089460e+02  -1.04947924e+02   5.55617357e-01]";3;Segun-Config;1;0;La Rita;5;562; 8S-Period-P 3;0.518522641;750.5029784;100;Todas
